id,rain,visibility,main,sys,weather,cod,wind,base,clouds,coord,name,dt,snow
2079582,,10000,"{'temp': 25, 'pressure': 1011, 'humidity': 94, 'temp_min': 25, 'temp_max': 25}","{'type': 1, 'id': 9527, 'message': 0.0055, 'country': 'AU', 'sunrise': 1551128106, 'sunset': 1551172743}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",200,"{'speed': 1.5, 'deg': 170}",stations,{'all': 36},"{'lon': 136.42, 'lat': -13.85}",Alyangula,1551196800,
1252783,,6000,"{'temp': 25, 'pressure': 1010, 'humidity': 78, 'temp_min': 25, 'temp_max': 25}","{'type': 1, 'id': 9255, 'message': 0.0032, 'country': 'IN', 'sunrise': 1551142040, 'sunset': 1551184345}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",200,{'speed': 1},stations,{'all': 20},"{'lon': 83.27, 'lat': 17.65}",Yarada,1551198600,
2264923,,10000,"{'temp': 20.26, 'pressure': 1022, 'humidity': 37, 'temp_min': 18.89, 'temp_max': 22}","{'type': 1, 'id': 6888, 'message': 0.0038, 'country': 'PT', 'sunrise': 1551165254, 'sunset': 1551205618}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 6.7, 'deg': 130}",stations,{'all': 0},"{'lon': -9.38, 'lat': 39.36}",Peniche,1551199842,
2063042,,10000,"{'temp': 28, 'pressure': 1008, 'humidity': 88, 'temp_min': 28, 'temp_max': 28}","{'type': 1, 'id': 9585, 'message': 0.0037, 'country': 'AU', 'sunrise': 1551132121, 'sunset': 1551177284}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 1.5, 'deg': 350}",stations,{'all': 0},"{'lon': 118.58, 'lat': -20.31}",Port Hedland,1551198600,
3355672,,,"{'temp': 19.38, 'pressure': 1011.37, 'humidity': 72, 'temp_min': 19.38, 'temp_max': 19.38, 'sea_level': 1011.37, 'grnd_level': 997.27}","{'message': 0.0043, 'country': 'NA', 'sunrise': 1551156665, 'sunset': 1551202370}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 7.86, 'deg': 175.003}",stations,{'all': 0},"{'lon': 15.16, 'lat': -26.65}",Luderitz,1551199993,
5960603,,24140,"{'temp': -21, 'pressure': 1029, 'humidity': 58, 'temp_min': -21, 'temp_max': -21}","{'type': 1, 'id': 810, 'message': 0.0039, 'country': 'CA', 'sunrise': 1551184541, 'sunset': 1551223575}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",200,"{'speed': 5.1, 'deg': 250, 'gust': 7.7}",stations,{'all': 20},"{'lon': -86.95, 'lat': 49.72}",Geraldton,1551196800,
235130,,,"{'temp': 25.86, 'pressure': 1004.53, 'humidity': 44, 'temp_min': 25.86, 'temp_max': 25.86, 'sea_level': 1004.53, 'grnd_level': 891.43}","{'message': 0.004, 'country': 'UG', 'sunrise': 1551153633, 'sunset': 1551197091}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 5.89, 'deg': 74.5029}",stations,{'all': 0},"{'lon': 32.53, 'lat': 1.98}",Apac,1551199993,
1701054,,,"{'temp': 21.11, 'pressure': 1012, 'humidity': 79, 'temp_min': 21.11, 'temp_max': 21.11}","{'type': 3, 'id': 2007154, 'message': 0.0031, 'country': 'PH', 'sunrise': 1551131835, 'sunset': 1551174855}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 2.24, 'deg': 203, 'gust': 3.58}",stations,{'all': 0},"{'lon': 124.29, 'lat': 8}",Marawi,1551199519,
3653523,,10000,"{'temp': 23.14, 'pressure': 1019, 'humidity': 78, 'temp_min': 22, 'temp_max': 24}","{'type': 1, 'id': 8545, 'message': 0.01, 'country': 'EC', 'sunrise': 1551180018, 'sunset': 1551223737}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",200,"{'speed': 2.6, 'deg': 350}",stations,{'all': 75},"{'lon': -77.97, 'lat': -1.7}",Palora,1551196800,
262462,,10000,"{'temp': 11.06, 'pressure': 1013, 'humidity': 57, 'temp_min': 10, 'temp_max': 12}","{'type': 1, 'id': 6607, 'message': 0.0041, 'country': 'GR', 'sunrise': 1551157654, 'sunset': 1551197995}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",200,"{'speed': 2.1, 'deg': 210}",stations,{'all': 20},"{'lon': 22.34, 'lat': 39.45}",Saint George,1551199405,
2194098,,,"{'temp': 13.89, 'pressure': 1018, 'humidity': 100, 'temp_min': 13.89, 'temp_max': 13.89}","{'type': 3, 'id': 2016422, 'message': 0.0033, 'country': 'NZ', 'sunrise': 1551118276, 'sunset': 1551164917}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 2.61, 'deg': 149.503}",stations,{'all': 0},"{'lon': 173.16, 'lat': -35.17}",Ahipara,1551198419,
2108502,,,"{'temp': 19.88, 'pressure': 1007.65, 'humidity': 100, 'temp_min': 19.88, 'temp_max': 19.88, 'sea_level': 1007.65, 'grnd_level': 971.99}","{'message': 0.0032, 'country': 'SB', 'sunrise': 1551122629, 'sunset': 1551166927}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",200,"{'speed': 1.14, 'deg': 238.503}",stations,{'all': 0},"{'lon': 159.96, 'lat': -9.43}",Honiara,1551199995,
2656067,,10000,"{'temp': 14.22, 'pressure': 1031, 'humidity': 48, 'temp_min': 8.33, 'temp_max': 18}","{'type': 1, 'id': 1467, 'message': 0.0054, 'country': 'GB', 'sunrise': 1551163590, 'sunset': 1551202104}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 2.1, 'deg': 130}",stations,{'all': 0},"{'lon': 1.45, 'lat': 52.47}",Broome,1551199885,
4992232,,16093,"{'temp': -13.24, 'pressure': 1036, 'humidity': 54, 'temp_min': -15, 'temp_max': -11.11}","{'type': 1, 'id': 2842, 'message': 0.0051, 'country': 'US', 'sunrise': 1551184275, 'sunset': 1551223888}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 3.1, 'deg': 360}",stations,{'all': 1},"{'lon': -87.06, 'lat': 45.75}",Escanaba,1551199992,
3420768,,10000,"{'temp': -12, 'pressure': 1008, 'humidity': 72, 'temp_min': -12, 'temp_max': -12}","{'type': 1, 'id': 165, 'message': 0.0036, 'country': 'GL', 'sunrise': 1551178680, 'sunset': 1551212321}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",200,"{'speed': 3.1, 'deg': 140}",stations,{'all': 20},"{'lon': -51.19, 'lat': 68.82}",Qasigiannguit,1551196200,
2745088,,10000,"{'temp': 15.28, 'pressure': 1032, 'humidity': 42, 'temp_min': 13.33, 'temp_max': 18}","{'type': 1, 'id': 1526, 'message': 0.0067, 'country': 'NL', 'sunrise': 1551162537, 'sunset': 1551201135}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",200,"{'speed': 1.5, 'deg': 150}",stations,{'all': 0},"{'lon': 5.66, 'lat': 51.98}",Wageningen,1551199987,
5962442,,,"{'temp': -7.78, 'pressure': 1030, 'humidity': 69, 'temp_min': -8.33, 'temp_max': -6.67}","{'type': 3, 'id': 2008803, 'message': 0.0042, 'country': 'CA', 'sunrise': 1551182859, 'sunset': 1551222733}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",200,"{'speed': 8.94, 'deg': 305, 'gust': 12.52}",stations,{'all': 12},"{'lon': -81.71, 'lat': 43.74}",Goderich,1551199947,{'3h': 0.00875}
188080,,,"{'temp': 23.46, 'pressure': 1007.61, 'humidity': 48, 'temp_min': 23.46, 'temp_max': 23.46, 'sea_level': 1007.61, 'grnd_level': 896.31}","{'message': 0.0036, 'country': 'KE', 'sunrise': 1551152275, 'sunset': 1551196003}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",200,"{'speed': 4.04, 'deg': 44.5029}",stations,{'all': 24},"{'lon': 37.62, 'lat': -1.8}",Makueni,1551199996,
6167817,,24140,"{'temp': -2.8, 'pressure': 980, 'humidity': 79, 'temp_min': -4, 'temp_max': -1.67}","{'type': 1, 'id': 998, 'message': 0.0054, 'country': 'CA', 'sunrise': 1551176182, 'sunset': 1551215507}","[{'id': 620, 'main': 'Snow', 'description': 'light shower snow', 'icon': '13d'}]",200,"{'speed': 10.8, 'deg': 250, 'gust': 14.4}",stations,{'all': 90},"{'lon': -52.73, 'lat': 47.66}",Torbay,1551199714,{'1h': 0.03}
2065594,,10000,"{'temp': 24, 'pressure': 1013, 'humidity': 73, 'temp_min': 24, 'temp_max': 24}","{'type': 1, 'id': 9495, 'message': 0.0035, 'country': 'AU', 'sunrise': 1551127083, 'sunset': 1551172286}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",200,"{'speed': 2.1, 'deg': 80}",stations,{'all': 20},"{'lon': 139.49, 'lat': -20.73}",Mount Isa,1551198600,
1489853,,,"{'temp': -19.65, 'pressure': 1001.45, 'humidity': 74, 'temp_min': -19.65, 'temp_max': -19.65, 'sea_level': 1001.45, 'grnd_level': 997.67}","{'message': 0.0048, 'country': 'RU', 'sunrise': 1551147260, 'sunset': 1551181397}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",200,"{'speed': 5.44, 'deg': 339.503}",stations,{'all': 68},"{'lon': 78.7, 'lat': 67.47}",Tazovskiy,1551199996,
1014034,,,"{'temp': 20.98, 'pressure': 1008.45, 'humidity': 27, 'temp_min': 20.98, 'temp_max': 20.98, 'sea_level': 1008.45, 'grnd_level': 860.79}","{'message': 0.0033, 'country': 'ZA', 'sunrise': 1551154776, 'sunset': 1551200908}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",200,"{'speed': 6.76, 'deg': 240.003}",stations,{'all': 20},"{'lon': 22.13, 'lat': -30.97}",Carnarvon,1551199997,
